KernelMain: kernel is initialising...
table 864 allocated to 0x38F067 (is 0x38F067)
table 865 allocated to 0x38E067 (is 0x38E067)
table 866 allocated to 0x38D067 (is 0x38D067)
table 867 allocated to 0x38C067 (is 0x38C067)
table 868 allocated to 0x38B067 (is 0x38B067)
table 869 allocated to 0x38A067 (is 0x38A067)
table 870 allocated to 0x389067 (is 0x389067)
table 871 allocated to 0x388067 (is 0x388067)
table 872 allocated to 0x387067 (is 0x387067)
table 873 allocated to 0x386067 (is 0x386067)
table 874 allocated to 0x385067 (is 0x385067)
table 875 allocated to 0x384067 (is 0x384067)
table 876 allocated to 0x383067 (is 0x383067)
table 877 allocated to 0x382067 (is 0x382067)
table 878 allocated to 0x381067 (is 0x381067)
table 879 allocated to 0x380067 (is 0x380067)
table 880 allocated to 0x37F067 (is 0x37F067)
table 881 allocated to 0x37E067 (is 0x37E067)
table 882 allocated to 0x37D067 (is 0x37D067)
table 883 allocated to 0x37C067 (is 0x37C067)
table 884 allocated to 0x37B067 (is 0x37B067)
table 885 allocated to 0x37A067 (is 0x37A067)
table 886 allocated to 0x379067 (is 0x379067)
table 887 allocated to 0x378067 (is 0x378067)
table 888 allocated to 0x377067 (is 0x377067)
table 889 allocated to 0x376067 (is 0x376067)
table 890 allocated to 0x375067 (is 0x375067)
table 891 allocated to 0x374067 (is 0x374067)
table 892 allocated to 0x373067 (is 0x373067)
table 893 allocated to 0x372067 (is 0x372067)
table 894 allocated to 0x371067 (is 0x371067)
table 895 allocated to 0x370067 (is 0x370067)
table 896 allocated to 0x36F067 (is 0x36F067)
table 897 allocated to 0x36E067 (is 0x36E067)
table 898 allocated to 0x36D067 (is 0x36D067)
table 899 allocated to 0x36C067 (is 0x36C067)
table 900 allocated to 0x36B067 (is 0x36B067)
table 901 allocated to 0x36A067 (is 0x36A067)
table 902 allocated to 0x369067 (is 0x369067)
table 903 allocated to 0x368067 (is 0x368067)
table 904 allocated to 0x367067 (is 0x367067)
table 905 allocated to 0x366067 (is 0x366067)
table 906 allocated to 0x365067 (is 0x365067)
table 907 allocated to 0x364067 (is 0x364067)
table 908 allocated to 0x363067 (is 0x363067)
table 909 allocated to 0x362067 (is 0x362067)
table 910 allocated to 0x361067 (is 0x361067)
table 911 allocated to 0x360067 (is 0x360067)
table 912 allocated to 0x35F067 (is 0x35F067)
table 913 allocated to 0x35E067 (is 0x35E067)
table 914 allocated to 0x35D067 (is 0x35D067)
table 915 allocated to 0x35C067 (is 0x35C067)
table 916 allocated to 0x35B067 (is 0x35B067)
table 917 allocated to 0x35A067 (is 0x35A067)
table 918 allocated to 0x359067 (is 0x359067)
table 919 allocated to 0x358067 (is 0x358067)
table 920 allocated to 0x357067 (is 0x357067)
table 921 allocated to 0x356067 (is 0x356067)
table 922 allocated to 0x355067 (is 0x355067)
table 923 allocated to 0x354067 (is 0x354067)
table 924 allocated to 0x353067 (is 0x353067)
table 925 allocated to 0x352067 (is 0x352067)
table 926 allocated to 0x351067 (is 0x351067)
table 927 allocated to 0x350067 (is 0x350067)
table 928 allocated to 0x34F067 (is 0x34F067)
table 929 allocated to 0x34E067 (is 0x34E067)
table 930 allocated to 0x34D067 (is 0x34D067)
table 931 allocated to 0x34C067 (is 0x34C067)
table 932 allocated to 0x34B067 (is 0x34B067)
table 933 allocated to 0x34A067 (is 0x34A067)
table 934 allocated to 0x349067 (is 0x349067)
table 935 allocated to 0x348067 (is 0x348067)
table 936 allocated to 0x347067 (is 0x347067)
table 937 allocated to 0x346067 (is 0x346067)
table 938 allocated to 0x345067 (is 0x345067)
table 939 allocated to 0x344067 (is 0x344067)
table 940 allocated to 0x343067 (is 0x343067)
table 941 allocated to 0x342067 (is 0x342067)
table 942 allocated to 0x341067 (is 0x341067)
table 943 allocated to 0x340067 (is 0x340067)
table 944 allocated to 0x33F067 (is 0x33F067)
table 945 allocated to 0x33E067 (is 0x33E067)
table 946 allocated to 0x33D067 (is 0x33D067)
table 947 allocated to 0x33C067 (is 0x33C067)
table 948 allocated to 0x33B067 (is 0x33B067)
table 949 allocated to 0x33A067 (is 0x33A067)
table 950 allocated to 0x339067 (is 0x339067)
table 951 allocated to 0x338067 (is 0x338067)
table 952 allocated to 0x337067 (is 0x337067)
table 953 allocated to 0x336067 (is 0x336067)
table 954 allocated to 0x335067 (is 0x335067)
table 955 allocated to 0x334067 (is 0x334067)
table 956 allocated to 0x333067 (is 0x333067)
table 957 allocated to 0x332067 (is 0x332067)
table 958 allocated to 0x331067 (is 0x331067)
table 959 allocated to 0x330067 (is 0x330067)
table 960 allocated to 0x32F067 (is 0x32F067)
table 961 allocated to 0x32E067 (is 0x32E067)
table 962 allocated to 0x32D067 (is 0x32D067)
table 963 allocated to 0x32C067 (is 0x32C067)
table 964 allocated to 0x32B067 (is 0x32B067)
table 965 allocated to 0x32A067 (is 0x32A067)
table 966 allocated to 0x329067 (is 0x329067)
table 967 allocated to 0x328067 (is 0x328067)
table 968 allocated to 0x327067 (is 0x327067)
table 969 allocated to 0x326067 (is 0x326067)
table 970 allocated to 0x325067 (is 0x325067)
table 971 allocated to 0x324067 (is 0x324067)
table 972 allocated to 0x323067 (is 0x323067)
table 973 allocated to 0x322067 (is 0x322067)
table 974 allocated to 0x321067 (is 0x321067)
table 975 allocated to 0x320067 (is 0x320067)
table 976 allocated to 0x31F067 (is 0x31F067)
table 977 allocated to 0x31E067 (is 0x31E067)
table 978 allocated to 0x31D067 (is 0x31D067)
table 979 allocated to 0x31C067 (is 0x31C067)
table 980 allocated to 0x31B067 (is 0x31B067)
table 981 allocated to 0x31A067 (is 0x31A067)
table 982 allocated to 0x319067 (is 0x319067)
table 983 allocated to 0x318067 (is 0x318067)
can access 800 MB of kernel virtual memory
hideous 0xC4000000
Adding mapping at 0xC4000000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x317000.
MAPPING PH 0x317000 VT 0xC4000000 FL 0x3
MAPPING PH 0x317000 VT 0xC4000000 FL 0x3
hideous 0xC4001000
Adding mapping at 0xC4001000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x13A000.
MAPPING PH 0x13A000 VT 0xC4001000 FL 0x3
MAPPING PH 0x13A000 VT 0xC4001000 FL 0x3
Adding mapping at 0xC4002000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x139000.
MAPPING PH 0x139000 VT 0xC4002000 FL 0x3
MAPPING PH 0x139000 VT 0xC4002000 FL 0x3
Adding mapping at 0xC4003000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x138000.
MAPPING PH 0x138000 VT 0xC4003000 FL 0x3
MAPPING PH 0x138000 VT 0xC4003000 FL 0x3
Adding mapping at 0xC4004000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x137000.
MAPPING PH 0x137000 VT 0xC4004000 FL 0x3
MAPPING PH 0x137000 VT 0xC4004000 FL 0x3
hideous 0xC4005000
Adding mapping at 0xC4005000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x136000.
MAPPING PH 0x136000 VT 0xC4005000 FL 0x3
MAPPING PH 0x136000 VT 0xC4005000 FL 0x3
Adding mapping at 0xC4006000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x135000.
MAPPING PH 0x135000 VT 0xC4006000 FL 0x3
MAPPING PH 0x135000 VT 0xC4006000 FL 0x3
Adding mapping at 0xC4007000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x134000.
MAPPING PH 0x134000 VT 0xC4007000 FL 0x3
MAPPING PH 0x134000 VT 0xC4007000 FL 0x3
Adding mapping at 0xC4008000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x316000.
MAPPING PH 0x316000 VT 0xC4008000 FL 0x3
MAPPING PH 0x316000 VT 0xC4008000 FL 0x3
hideous 0xC4009000
Adding mapping at 0xC4009000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x315000.
MAPPING PH 0x315000 VT 0xC4009000 FL 0x3
MAPPING PH 0x315000 VT 0xC4009000 FL 0x3
Adding mapping at 0xC400A000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x314000.
MAPPING PH 0x314000 VT 0xC400A000 FL 0x3
MAPPING PH 0x314000 VT 0xC400A000 FL 0x3
Adding mapping at 0xC400B000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x313000.
MAPPING PH 0x313000 VT 0xC400B000 FL 0x3
MAPPING PH 0x313000 VT 0xC400B000 FL 0x3
Adding mapping at 0xC400C000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x312000.
MAPPING PH 0x312000 VT 0xC400C000 FL 0x3
MAPPING PH 0x312000 VT 0xC400C000 FL 0x3
hideous 0xC400D000
Adding mapping at 0xC400D000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x311000.
MAPPING PH 0x311000 VT 0xC400D000 FL 0x3
MAPPING PH 0x311000 VT 0xC400D000 FL 0x3
Adding mapping at 0xC400E000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x310000.
MAPPING PH 0x310000 VT 0xC400E000 FL 0x3
MAPPING PH 0x310000 VT 0xC400E000 FL 0x3
Adding mapping at 0xC400F000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x30F000.
MAPPING PH 0x30F000 VT 0xC400F000 FL 0x3
MAPPING PH 0x30F000 VT 0xC400F000 FL 0x3
Adding mapping at 0xC4010000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x30E000.
MAPPING PH 0x30E000 VT 0xC4010000 FL 0x3
MAPPING PH 0x30E000 VT 0xC4010000 FL 0x3
ScheduleWithLockHeld 0x0 -> 0xC0117A6C
ThreadInitialisationHandler...
MOUNTED TO THE VFS: rand
MOUNTED TO THE VFS: null

!!!!!!!!!!!!!!!!

>>> KERNEL DEVELOPER WARNING:
    AllocHeapEx called with allocation of size 0x1000.Consider using MapVirt.

!!!!!!!!!!!!!!!!

>>> KERNEL DEVELOPER WARNING:
    AllocHeapEx called with allocation of size 0x1000.Consider using MapVirt.
hideous 0xC4011000
Adding mapping at 0xC4011000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x30D000.
MAPPING PH 0x30D000 VT 0xC4011000 FL 0x3
MAPPING PH 0x30D000 VT 0xC4011000 FL 0x3
Adding mapping at 0xC4012000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x30C000.
MAPPING PH 0x30C000 VT 0xC4012000 FL 0x3
MAPPING PH 0x30C000 VT 0xC4012000 FL 0x3
Adding mapping at 0xC4013000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x30B000.
MAPPING PH 0x30B000 VT 0xC4013000 FL 0x3
MAPPING PH 0x30B000 VT 0xC4013000 FL 0x3
hideous 0xC4015000
Adding mapping at 0xC4015000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x30A000.
MAPPING PH 0x30A000 VT 0xC4015000 FL 0x3
MAPPING PH 0x30A000 VT 0xC4015000 FL 0x3
Adding mapping at 0xC4016000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x309000.
MAPPING PH 0x309000 VT 0xC4016000 FL 0x3
MAPPING PH 0x309000 VT 0xC4016000 FL 0x3
Adding mapping at 0xC4017000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x308000.
MAPPING PH 0x308000 VT 0xC4017000 FL 0x3
MAPPING PH 0x308000 VT 0xC4017000 FL 0x3
Adding mapping at 0xC4018000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x307000.
MAPPING PH 0x307000 VT 0xC4018000 FL 0x3
MAPPING PH 0x307000 VT 0xC4018000 FL 0x3
Adding mapping at 0xC4014000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x306000.
MAPPING PH 0x306000 VT 0xC4014000 FL 0x3
MAPPING PH 0x306000 VT 0xC4014000 FL 0x3
MOUNTED TO THE VFS: con
hideous 0xC4019000
Adding mapping at 0xC4019000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x305000.
MAPPING PH 0x305000 VT 0xC4019000 FL 0x3
MAPPING PH 0x305000 VT 0xC4019000 FL 0x3
Adding mapping at 0xC401A000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x304000.
MAPPING PH 0x304000 VT 0xC401A000 FL 0x3
MAPPING PH 0x304000 VT 0xC401A000 FL 0x3
Adding mapping at 0xC401B000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x303000.
MAPPING PH 0x303000 VT 0xC401B000 FL 0x3
MAPPING PH 0x303000 VT 0xC401B000 FL 0x3
Adding mapping at 0xC401C000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x302000.
MAPPING PH 0x302000 VT 0xC401C000 FL 0x3
MAPPING PH 0x302000 VT 0xC401C000 FL 0x3
hideous 0xC401D000
Adding mapping at 0xC401D000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x301000.
MAPPING PH 0x301000 VT 0xC401D000 FL 0x3
MAPPING PH 0x301000 VT 0xC401D000 FL 0x3
Adding mapping at 0xC401E000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x300000.
MAPPING PH 0x300000 VT 0xC401E000 FL 0x3
MAPPING PH 0x300000 VT 0xC401E000 FL 0x3
Adding mapping at 0xC401F000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2FF000.
MAPPING PH 0x2FF000 VT 0xC401F000 FL 0x3
MAPPING PH 0x2FF000 VT 0xC401F000 FL 0x3
Adding mapping at 0xC4020000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2FE000.
MAPPING PH 0x2FE000 VT 0xC4020000 FL 0x3
MAPPING PH 0x2FE000 VT 0xC4020000 FL 0x3
GENERATING DISK NAME: raw-hd0
MOUNTED TO THE VFS: raw-hd0
hideous 0xC4021000
Adding mapping at 0xC4021000 to vas 0xC013E080 - num is 1. flags = 0x21, rwxgu'lfia = 10010'0100. p 0x0.
MAPPING PH 0x0 VT 0xC4021000 FL 0x0


Page fault: cr2 0xC40211FE, eip 0xC0102803, nos-err 0x0
PF at 0xC40211FE on thread 0xC0117A6C
--> FILE
MAPPING PH 0x0 VT 0xC4021000 FL 0x0
RELOADING A PAGE!
hideous 0xC4022000
Adding mapping at 0xC4022000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2FD000.
MAPPING PH 0x2FD000 VT 0xC4022000 FL 0x3
MAPPING PH 0x2FD000 VT 0xC4022000 FL 0x3
access = 0xC4001654
access->entry = 0xC40016BC
RELOADING A PAGE! (B)
MAPPING PH 0x2FC000 VT 0xC4021000 FL 0x3
needs_relocations = 0
MAPPING PH 0x2FC000 VT 0xC4021000 FL 0x1
MAPPING PH 0x0 VT 0xC4022000 FL 0x0
Trying partition 0, offset 0x1BE
Start sector = 0x0, total sectors = 0x4000, disk 0xC40016EC
MountFilesystemForDisk...
MOUNTED TO THE VFS: drv0
Trying partition 1, offset 0x1CE
Start sector = 0x4000, total sectors = 0x186A0, disk 0xC40016EC
MountFilesystemForDisk...
Trying partition 2, offset 0x1DE
Trying partition 3, offset 0x1EE
Start sector = 0x0, total sectors = 0x0, disk 0xC40016EC
MAPPING PH 0x0 VT 0xC4021000 FL 0x0
CreateDiskPartitions B
hideous 0xC4023000
Adding mapping at 0xC4023000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2FC000.
MAPPING PH 0x2FC000 VT 0xC4023000 FL 0x3
MAPPING PH 0x2FC000 VT 0xC4023000 FL 0x3
Adding mapping at 0xC4024000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2FD000.
MAPPING PH 0x2FD000 VT 0xC4024000 FL 0x3
MAPPING PH 0x2FD000 VT 0xC4024000 FL 0x3
Adding mapping at 0xC4025000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2FB000.
MAPPING PH 0x2FB000 VT 0xC4025000 FL 0x3
MAPPING PH 0x2FB000 VT 0xC4025000 FL 0x3
Adding mapping at 0xC4026000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2FA000.
MAPPING PH 0x2FA000 VT 0xC4026000 FL 0x3
MAPPING PH 0x2FA000 VT 0xC4026000 FL 0x3
hideous 0xC4027000
Adding mapping at 0xC4027000 to vas 0xC013E080 - num is 5. flags = 0x93, rwxgu'lfia = 11010'1010. p 0x6000.
MAPPING PH 0x6000 VT 0xC4027000 FL 0x3
MAPPING PH 0x7000 VT 0xC4028000 FL 0x3
MAPPING PH 0x8000 VT 0xC4029000 FL 0x3
MAPPING PH 0x9000 VT 0xC402A000 FL 0x3
MAPPING PH 0xA000 VT 0xC402B000 FL 0x3
hideous 0xC402C000
Adding mapping at 0xC402C000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2F9000.
MAPPING PH 0x2F9000 VT 0xC402C000 FL 0x3
MAPPING PH 0x2F9000 VT 0xC402C000 FL 0x3
Adding mapping at 0xC402D000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2F8000.
MAPPING PH 0x2F8000 VT 0xC402D000 FL 0x3
MAPPING PH 0x2F8000 VT 0xC402D000 FL 0x3
Adding mapping at 0xC402E000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2F7000.
MAPPING PH 0x2F7000 VT 0xC402E000 FL 0x3
MAPPING PH 0x2F7000 VT 0xC402E000 FL 0x3
Adding mapping at 0xC402F000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2F6000.
MAPPING PH 0x2F6000 VT 0xC402F000 FL 0x3
MAPPING PH 0x2F6000 VT 0xC402F000 FL 0x3
Adding mapping at 0xC4030000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2F5000.
MAPPING PH 0x2F5000 VT 0xC4030000 FL 0x3
MAPPING PH 0x2F5000 VT 0xC4030000 FL 0x3
hideous 0xC4031000
Adding mapping at 0xC4031000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2F4000.
MAPPING PH 0x2F4000 VT 0xC4031000 FL 0x3
MAPPING PH 0x2F4000 VT 0xC4031000 FL 0x3
Adding mapping at 0xC4032000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2F3000.
MAPPING PH 0x2F3000 VT 0xC4032000 FL 0x3
MAPPING PH 0x2F3000 VT 0xC4032000 FL 0x3
Adding mapping at 0xC4033000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2F2000.
MAPPING PH 0x2F2000 VT 0xC4033000 FL 0x3
MAPPING PH 0x2F2000 VT 0xC4033000 FL 0x3
Adding mapping at 0xC4034000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2F1000.
MAPPING PH 0x2F1000 VT 0xC4034000 FL 0x3
MAPPING PH 0x2F1000 VT 0xC4034000 FL 0x3
Adding mapping at 0xC4035000 to vas 0xC013E080 - num is 1. flags = 0x13, rwxgu'lfia = 11010'1011. p 0x2F0000.
MAPPING PH 0x2F0000 VT 0xC4035000 FL 0x3
MAPPING PH 0x2F0000 VT 0xC4035000 FL 0x3
ScheduleWithLockHeld 0xC0117A6C -> 0xC0117864
ThreadInitialisationHandler...
ScheduleWithLockHeld 0xC0117864 -> 0xC01175EC
ThreadInitialisationHandler...
ScheduleWithLockHeld 0xC01175EC -> 0xC0118184
ThreadInitialisationHandler...
MailboxWaitGettableInternal start
ScheduleWithLockHeld 0xC0118184 -> 0xC4001CA4
ThreadInitialisationHandler...
MailboxWaitGettableInternal start
ScheduleWithLockHeld 0xC4001CA4 -> 0xC4002ED4
ThreadInitialisationHandler...
ScheduleWithLockHeld 0xC4002ED4 -> 0xC0117A6C
ScheduleWithLockHeld 0xC0117A6C -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0xC0117A6C
ScheduleWithLockHeld 0xC0117A6C -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0xC0117A6C
ScheduleWithLockHeld 0xC0117A6C -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0xC4002ED4
ScheduleWithLockHeld 0xC4002ED4 -> 0xC0117A6C
ScheduleWithLockHeld 0xC0117A6C -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0xC0117A6C
ScheduleWithLockHeld 0xC0117A6C -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0xC0117A6C
ScheduleWithLockHeld 0xC0117A6C -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0xC4002ED4
ScheduleWithLockHeld 0xC4002ED4 -> 0xC0117A6C
ScheduleWithLockHeld 0xC0117A6C -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0xC0117A6C
ScheduleWithLockHeld 0xC0117A6C -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0xC0117A6C
ScheduleWithLockHeld 0xC0117A6C -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0xC4002ED4
ScheduleWithLockHeld 0xC4002ED4 -> 0xC0117A6C
ScheduleWithLockHeld 0xC0117A6C -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0xC0117A6C
ScheduleWithLockHeld 0xC0117A6C -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0xC0117A6C
ScheduleWithLockHeld 0xC0117A6C -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0xC4002ED4
ScheduleWithLockHeld 0xC4002ED4 -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0x0
ScheduleWithLockHeld 0xC0117864 -> 0x0
ScheduleWithLockHeld 0xC0117864 -> 0xC4002ED4
ScheduleWithLockHeld 0xC4002ED4 -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0x0
ScheduleWithLockHeld 0xC0117864 -> 0x0
ScheduleWithLockHeld 0xC0117864 -> 0xC4002ED4
ScheduleWithLockHeld 0xC4002ED4 -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0xC0117A6C
ScheduleWithLockHeld 0xC0117A6C -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0xC0117A6C
ScheduleWithLockHeld 0xC0117A6C -> 0xC0117864
ScheduleWithLockHeld 0xC0117864 -> 0xC4002ED4
ScheduleWithLockHeld 0xC4002ED4 -> 0xC0117A6C
